datetime,session_id,participant,minute_index,protocol_block,protocol_phase,expected_fan_mode
2024-04-23 14:49:00,P03_D02_DIM-MID,P03,50,1,fan_at_constant_speed,fan_constant
2024-04-23 14:50:00,P03_D02_DIM-MID,P03,51,1,fan_at_constant_speed,fan_constant
2024-04-23 14:51:00,P03_D02_DIM-MID,P03,52,1,skin_rewarming,fan_off
2024-04-23 14:52:00,P03_D02_DIM-MID,P03,53,1,skin_rewarming,fan_off
2024-04-23 14:53:00,P03_D02_DIM-MID,P03,54,1,skin_rewarming,fan_off
2024-04-23 14:54:00,P03_D02_DIM-MID,P03,55,1,skin_rewarming,fan_off
2024-04-23 14:55:00,P03_D02_DIM-MID,P03,56,1,skin_rewarming,fan_off
2024-04-23 14:56:00,P03_D02_DIM-MID,P03,57,1,skin_rewarming,fan_off
2024-04-23 14:57:00,P03_D02_DIM-MID,P03,58,1,skin_rewarming,fan_off
2024-04-23 14:58:00,P03_D02_DIM-MID,P03,59,1,fan_free_control,fan_free_control
2024-04-23 14:59:00,P03_D02_DIM-MID,P03,60,1,fan_free_control,fan_free_control
2024-04-23 15:00:00,P03_D02_DIM-MID,P03,61,1,fan_free_control,fan_free_control
2024-04-23 15:01:00,P03_D02_DIM-MID,P03,62,1,fan_free_control,fan_free_control
2024-04-23 15:02:00,P03_D02_DIM-MID,P03,63,1,fan_free_control,fan_free_control
2024-04-23 15:03:00,P03_D02_DIM-MID,P03,64,1,fan_free_control,fan_free_control
2024-04-23 15:04:00,P03_D02_DIM-MID,P03,65,1,fan_free_control,fan_free_control
2024-04-23 15:05:00,P03_D02_DIM-MID,P03,66,1,fan_free_control,fan_free_control
2024-04-23 15:06:00,P03_D02_DIM-MID,P03,67,1,fan_free_control,fan_free_control
2024-04-23 15:07:00,P03_D02_DIM-MID,P03,68,1,fan_free_control,fan_free_control
2024-04-23 15:08:00,P03_D02_DIM-MID,P03,69,1,fan_free_control,fan_free_control
2024-04-23 15:09:00,P03_D02_DIM-MID,P03,70,1,skin_rewarming,fan_off
2024-04-23 15:10:00,P03_D02_DIM-MID,P03,71,1,skin_rewarming,fan_off
2024-04-23 15:11:00,P03_D02_DIM-MID,P03,72,1,steady_state,fan_fixed
2024-04-23 15:12:00,P03_D02_DIM-MID,P03,73,1,steady_state,fan_fixed
2024-04-23 15:13:00,P03_D02_DIM-MID,P03,74,1,steady_state,fan_fixed
2024-04-23 15:14:00,P03_D02_DIM-MID,P03,75,1,steady_state,fan_fixed
2024-04-23 15:15:00,P03_D02_DIM-MID,P03,76,1,steady_state,fan_fixed
2024-04-23 15:16:00,P03_D02_DIM-MID,P03,77,1,steady_state,fan_fixed
2024-04-23 15:17:00,P03_D02_DIM-MID,P03,78,1,steady_state,fan_fixed
2024-04-23 15:18:00,P03_D02_DIM-MID,P03,79,1,steady_state,fan_fixed
2024-04-23 15:19:00,P03_D02_DIM-MID,P03,80,1,steady_state,fan_fixed
2024-04-23 15:20:00,P03_D02_DIM-MID,P03,81,1,steady_state,fan_fixed
2024-04-23 15:21:00,P03_D02_DIM-MID,P03,82,1,steady_state,fan_fixed
2024-04-23 15:22:00,P03_D02_DIM-MID,P03,83,1,steady_state,fan_fixed
2024-04-23 15:23:00,P03_D02_DIM-MID,P03,84,1,steady_state,fan_fixed
2024-04-23 15:24:00,P03_D02_DIM-MID,P03,85,1,steady_state,fan_fixed
2024-04-23 15:25:00,P03_D02_DIM-MID,P03,86,1,steady_state,fan_fixed
2024-04-23 15:26:00,P03_D02_DIM-MID,P03,87,1,steady_state,fan_fixed
2024-04-23 15:27:00,P03_D02_DIM-MID,P03,88,1,steady_state,fan_fixed
2024-04-23 15:28:00,P03_D02_DIM-MID,P03,89,1,steady_state,fan_fixed
2024-04-23 15:29:00,P03_D02_DIM-MID,P03,90,1,steady_state,fan_fixed
2024-04-23 15:30:00,P03_D02_DIM-MID,P03,91,1,steady_state,fan_fixed
2024-04-23 15:31:00,P03_D02_DIM-MID,P03,92,1,steady_state,fan_fixed
2024-04-23 15:32:00,P03_D02_DIM-MID,P03,93,1,steady_state,fan_fixed
2024-04-23 15:33:00,P03_D02_DIM-MID,P03,94,1,steady_state,fan_fixed
2024-04-23 15:34:00,P03_D02_DIM-MID,P03,95,1,steady_state,fan_fixed
2024-04-23 15:35:00,P03_D02_DIM-MID,P03,96,1,steady_state,fan_fixed
2024-04-23 15:36:00,P03_D02_DIM-MID,P03,97,1,steady_state,fan_fixed
2024-04-23 15:37:00,P03_D02_DIM-MID,P03,98,1,overall_comfort,fan_as_is
2024-04-23 15:38:00,P03_D02_DIM-MID,P03,99,1,overall_comfort,fan_as_is
2024-04-23 15:39:00,P03_D02_DIM-MID,P03,100,1,overall_comfort,fan_as_is
2024-04-23 15:40:00,P03_D02_DIM-MID,P03,101,1,overall_comfort,fan_as_is
2024-04-23 15:41:00,P03_D02_DIM-MID,P03,102,1,overall_comfort,fan_as_is
2024-04-23 15:42:00,P03_D02_DIM-MID,P03,103,2,fan_at_constant_speed,fan_constant
2024-04-23 15:43:00,P03_D02_DIM-MID,P03,104,2,fan_at_constant_speed,fan_constant
2024-04-23 15:44:00,P03_D02_DIM-MID,P03,105,2,fan_at_constant_speed,fan_constant
2024-04-23 15:45:00,P03_D02_DIM-MID,P03,106,2,fan_at_constant_speed,fan_constant
2024-04-23 15:46:00,P03_D02_DIM-MID,P03,107,2,fan_at_constant_speed,fan_constant
2024-04-23 15:47:00,P03_D02_DIM-MID,P03,108,2,skin_rewarming,fan_off
2024-04-23 15:48:00,P03_D02_DIM-MID,P03,109,2,skin_rewarming,fan_off
2024-04-23 15:49:00,P03_D02_DIM-MID,P03,110,2,skin_rewarming,fan_off
2024-04-23 15:50:00,P03_D02_DIM-MID,P03,111,2,skin_rewarming,fan_off
2024-04-23 15:51:00,P03_D02_DIM-MID,P03,112,2,skin_rewarming,fan_off
2024-04-23 15:52:00,P03_D02_DIM-MID,P03,113,2,skin_rewarming,fan_off
2024-04-23 15:53:00,P03_D02_DIM-MID,P03,114,2,skin_rewarming,fan_off
2024-04-23 15:54:00,P03_D02_DIM-MID,P03,115,2,skin_rewarming,fan_off
2024-04-23 15:55:00,P03_D02_DIM-MID,P03,116,2,fan_free_control,fan_free_control
2024-04-23 15:56:00,P03_D02_DIM-MID,P03,117,2,fan_free_control,fan_free_control
2024-04-23 15:57:00,P03_D02_DIM-MID,P03,118,2,fan_free_control,fan_free_control
2024-04-23 15:58:00,P03_D02_DIM-MID,P03,119,2,fan_free_control,fan_free_control
2024-04-23 15:59:00,P03_D02_DIM-MID,P03,120,2,fan_free_control,fan_free_control
2024-04-23 16:00:00,P03_D02_DIM-MID,P03,121,2,fan_free_control,fan_free_control
2024-04-23 16:01:00,P03_D02_DIM-MID,P03,122,2,fan_free_control,fan_free_control
2024-04-23 16:02:00,P03_D02_DIM-MID,P03,123,2,fan_free_control,fan_free_control
2024-04-23 16:03:00,P03_D02_DIM-MID,P03,124,2,fan_free_control,fan_free_control
2024-04-23 16:04:00,P03_D02_DIM-MID,P03,125,2,fan_free_control,fan_free_control
2024-04-23 16:05:00,P03_D02_DIM-MID,P03,126,2,skin_rewarming,fan_off
2024-04-23 16:06:00,P03_D02_DIM-MID,P03,127,2,skin_rewarming,fan_off
2024-04-23 16:07:00,P03_D02_DIM-MID,P03,128,2,steady_state,fan_fixed
2024-04-23 16:08:00,P03_D02_DIM-MID,P03,129,2,steady_state,fan_fixed
2024-04-23 16:09:00,P03_D02_DIM-MID,P03,130,2,steady_state,fan_fixed
2024-04-23 16:10:00,P03_D02_DIM-MID,P03,131,2,steady_state,fan_fixed
2024-04-23 16:11:00,P03_D02_DIM-MID,P03,132,2,steady_state,fan_fixed
2024-04-23 16:12:00,P03_D02_DIM-MID,P03,133,2,steady_state,fan_fixed
2024-04-23 16:13:00,P03_D02_DIM-MID,P03,134,2,steady_state,fan_fixed
2024-04-23 16:14:00,P03_D02_DIM-MID,P03,135,2,steady_state,fan_fixed
2024-04-23 16:15:00,P03_D02_DIM-MID,P03,136,2,steady_state,fan_fixed
2024-04-23 16:16:00,P03_D02_DIM-MID,P03,137,2,steady_state,fan_fixed
2024-04-23 16:17:00,P03_D02_DIM-MID,P03,138,2,steady_state,fan_fixed
2024-04-23 16:18:00,P03_D02_DIM-MID,P03,139,2,steady_state,fan_fixed
2024-04-23 16:19:00,P03_D02_DIM-MID,P03,140,2,steady_state,fan_fixed
2024-04-23 16:20:00,P03_D02_DIM-MID,P03,141,2,steady_state,fan_fixed
2024-04-23 16:21:00,P03_D02_DIM-MID,P03,142,2,steady_state,fan_fixed
2024-04-23 16:22:00,P03_D02_DIM-MID,P03,143,2,steady_state,fan_fixed
2024-04-23 16:23:00,P03_D02_DIM-MID,P03,144,2,steady_state,fan_fixed
2024-04-23 16:24:00,P03_D02_DIM-MID,P03,145,2,steady_state,fan_fixed
2024-04-23 16:25:00,P03_D02_DIM-MID,P03,146,2,steady_state,fan_fixed
2024-04-23 16:26:00,P03_D02_DIM-MID,P03,147,2,steady_state,fan_fixed
2024-04-23 16:27:00,P03_D02_DIM-MID,P03,148,2,steady_state,fan_fixed
2024-04-23 16:28:00,P03_D02_DIM-MID,P03,149,2,steady_state,fan_fixed
2024-04-23 16:29:00,P03_D02_DIM-MID,P03,150,2,steady_state,fan_fixed
2024-04-23 16:30:00,P03_D02_DIM-MID,P03,151,2,steady_state,fan_fixed
2024-04-23 16:31:00,P03_D02_DIM-MID,P03,152,2,steady_state,fan_fixed
2024-04-23 16:32:00,P03_D02_DIM-MID,P03,153,2,steady_state,fan_fixed
2024-04-23 16:33:00,P03_D02_DIM-MID,P03,154,2,overall_comfort,fan_as_is
2024-04-23 16:34:00,P03_D02_DIM-MID,P03,155,2,overall_comfort,fan_as_is
2024-04-23 16:35:00,P03_D02_DIM-MID,P03,156,2,overall_comfort,fan_as_is
2024-04-23 16:36:00,P03_D02_DIM-MID,P03,157,2,overall_comfort,fan_as_is
2024-04-23 16:37:00,P03_D02_DIM-MID,P03,158,2,overall_comfort,fan_as_is
2024-04-23 16:38:00,P03_D02_DIM-MID,P03,159,3,fan_at_constant_speed,fan_constant
2024-04-23 16:39:00,P03_D02_DIM-MID,P03,160,3,fan_at_constant_speed,fan_constant
2024-04-23 16:40:00,P03_D02_DIM-MID,P03,161,3,fan_at_constant_speed,fan_constant
2024-04-23 16:41:00,P03_D02_DIM-MID,P03,162,3,fan_at_constant_speed,fan_constant
2024-04-23 16:42:00,P03_D02_DIM-MID,P03,163,3,fan_at_constant_speed,fan_constant
2024-04-23 16:43:00,P03_D02_DIM-MID,P03,164,3,skin_rewarming,fan_off
2024-04-23 16:44:00,P03_D02_DIM-MID,P03,165,3,skin_rewarming,fan_off
2024-04-23 16:45:00,P03_D02_DIM-MID,P03,166,3,skin_rewarming,fan_off
2024-04-23 16:46:00,P03_D02_DIM-MID,P03,167,3,skin_rewarming,fan_off
2024-04-23 16:47:00,P03_D02_DIM-MID,P03,168,3,skin_rewarming,fan_off
2024-04-23 16:48:00,P03_D02_DIM-MID,P03,169,3,skin_rewarming,fan_off
2024-04-23 16:49:00,P03_D02_DIM-MID,P03,170,3,skin_rewarming,fan_off
2024-04-23 16:50:00,P03_D02_DIM-MID,P03,171,3,skin_rewarming,fan_off
2024-04-23 16:51:00,P03_D02_DIM-MID,P03,172,3,fan_free_control,fan_free_control
2024-04-23 16:52:00,P03_D02_DIM-MID,P03,173,3,fan_free_control,fan_free_control
2024-04-23 16:53:00,P03_D02_DIM-MID,P03,174,3,fan_free_control,fan_free_control
2024-04-23 16:54:00,P03_D02_DIM-MID,P03,175,3,fan_free_control,fan_free_control
2024-04-23 16:55:00,P03_D02_DIM-MID,P03,176,3,fan_free_control,fan_free_control
2024-04-23 16:56:00,P03_D02_DIM-MID,P03,177,3,fan_free_control,fan_free_control
2024-04-23 16:57:00,P03_D02_DIM-MID,P03,178,3,fan_free_control,fan_free_control
2024-04-23 16:58:00,P03_D02_DIM-MID,P03,179,3,fan_free_control,fan_free_control
2024-04-23 16:59:00,P03_D02_DIM-MID,P03,180,3,fan_free_control,fan_free_control
2024-04-23 17:00:00,P03_D02_DIM-MID,P03,181,3,fan_free_control,fan_free_control
2024-04-23 17:01:00,P03_D02_DIM-MID,P03,182,3,skin_rewarming,fan_off
2024-04-23 17:02:00,P03_D02_DIM-MID,P03,183,3,skin_rewarming,fan_off
2024-04-23 17:03:00,P03_D02_DIM-MID,P03,184,3,steady_state,fan_fixed
2024-04-23 17:04:00,P03_D02_DIM-MID,P03,185,3,steady_state,fan_fixed
2024-04-23 17:05:00,P03_D02_DIM-MID,P03,186,3,steady_state,fan_fixed
2024-04-23 17:06:00,P03_D02_DIM-MID,P03,187,3,steady_state,fan_fixed
2024-04-23 17:07:00,P03_D02_DIM-MID,P03,188,3,steady_state,fan_fixed
2024-04-23 17:08:00,P03_D02_DIM-MID,P03,189,3,steady_state,fan_fixed
2024-04-23 17:09:00,P03_D02_DIM-MID,P03,190,3,steady_state,fan_fixed
2024-04-23 17:10:00,P03_D02_DIM-MID,P03,191,3,steady_state,fan_fixed
2024-04-23 17:11:00,P03_D02_DIM-MID,P03,192,3,steady_state,fan_fixed
2024-04-23 17:12:00,P03_D02_DIM-MID,P03,193,3,overall_comfort,fan_as_is
2024-04-24 07:25:00,P03_D03_DIM-MOR,P03,0,0,acclimation,fan_off
2024-04-24 07:26:00,P03_D03_DIM-MOR,P03,1,0,acclimation,fan_off
2024-04-24 07:27:00,P03_D03_DIM-MOR,P03,2,0,acclimation,fan_off
2024-04-24 07:28:00,P03_D03_DIM-MOR,P03,3,0,acclimation,fan_off
2024-04-24 07:29:00,P03_D03_DIM-MOR,P03,4,0,acclimation,fan_off
2024-04-24 07:30:00,P03_D03_DIM-MOR,P03,5,0,acclimation,fan_off
2024-04-24 07:31:00,P03_D03_DIM-MOR,P03,6,0,acclimation,fan_off
2024-04-24 07:32:00,P03_D03_DIM-MOR,P03,7,0,acclimation,fan_off
2024-04-24 07:33:00,P03_D03_DIM-MOR,P03,8,0,acclimation,fan_off
2024-04-24 07:34:00,P03_D03_DIM-MOR,P03,9,0,acclimation,fan_off
2024-04-24 07:35:00,P03_D03_DIM-MOR,P03,10,0,acclimation,fan_off
2024-04-24 07:36:00,P03_D03_DIM-MOR,P03,11,0,acclimation,fan_off
2024-04-24 07:37:00,P03_D03_DIM-MOR,P03,12,0,acclimation,fan_off
2024-04-24 07:38:00,P03_D03_DIM-MOR,P03,13,0,acclimation,fan_off
2024-04-24 07:39:00,P03_D03_DIM-MOR,P03,14,0,acclimation,fan_off
2024-04-24 07:40:00,P03_D03_DIM-MOR,P03,15,0,acclimation,fan_off
2024-04-24 07:41:00,P03_D03_DIM-MOR,P03,16,0,acclimation,fan_off
2024-04-24 07:42:00,P03_D03_DIM-MOR,P03,17,0,acclimation,fan_off
2024-04-24 07:43:00,P03_D03_DIM-MOR,P03,18,0,acclimation,fan_off
2024-04-24 07:44:00,P03_D03_DIM-MOR,P03,19,0,acclimation,fan_off
2024-04-24 07:45:00,P03_D03_DIM-MOR,P03,20,0,acclimation,fan_off
2024-04-24 07:46:00,P03_D03_DIM-MOR,P03,21,0,acclimation,fan_off
2024-04-24 07:47:00,P03_D03_DIM-MOR,P03,22,0,acclimation,fan_off
2024-04-24 07:48:00,P03_D03_DIM-MOR,P03,23,0,acclimation,fan_off
2024-04-24 07:49:00,P03_D03_DIM-MOR,P03,24,0,acclimation,fan_off
2024-04-24 07:50:00,P03_D03_DIM-MOR,P03,25,0,acclimation,fan_off
2024-04-24 07:51:00,P03_D03_DIM-MOR,P03,26,0,acclimation,fan_off
2024-04-24 07:52:00,P03_D03_DIM-MOR,P03,27,0,acclimation,fan_off
2024-04-24 07:53:00,P03_D03_DIM-MOR,P03,28,0,acclimation,fan_off
2024-04-24 07:54:00,P03_D03_DIM-MOR,P03,29,0,acclimation,fan_off
2024-04-24 07:55:00,P03_D03_DIM-MOR,P03,30,0,acclimation,fan_off
2024-04-24 07:56:00,P03_D03_DIM-MOR,P03,31,0,acclimation,fan_off
2024-04-24 07:57:00,P03_D03_DIM-MOR,P03,32,0,acclimation,fan_off
2024-04-24 07:58:00,P03_D03_DIM-MOR,P03,33,0,acclimation,fan_off
2024-04-24 07:59:00,P03_D03_DIM-MOR,P03,34,0,acclimation,fan_off
2024-04-24 08:00:00,P03_D03_DIM-MOR,P03,35,0,acclimation,fan_off
2024-04-24 08:01:00,P03_D03_DIM-MOR,P03,36,0,acclimation,fan_off
2024-04-24 08:02:00,P03_D03_DIM-MOR,P03,37,0,acclimation,fan_off
2024-04-24 08:03:00,P03_D03_DIM-MOR,P03,38,0,acclimation,fan_off
2024-04-24 08:04:00,P03_D03_DIM-MOR,P03,39,0,acclimation,fan_off
2024-04-24 08:05:00,P03_D03_DIM-MOR,P03,40,1,overall_comfort,fan_as_is
2024-04-24 08:06:00,P03_D03_DIM-MOR,P03,41,1,overall_comfort,fan_as_is
2024-04-24 08:07:00,P03_D03_DIM-MOR,P03,42,1,overall_comfort,fan_as_is
2024-04-24 08:08:00,P03_D03_DIM-MOR,P03,43,1,overall_comfort,fan_as_is
2024-04-24 08:09:00,P03_D03_DIM-MOR,P03,44,1,overall_comfort,fan_as_is
2024-04-24 08:10:00,P03_D03_DIM-MOR,P03,45,1,overall_comfort,fan_as_is
2024-04-24 08:11:00,P03_D03_DIM-MOR,P03,46,1,overall_comfort,fan_as_is
2024-04-24 08:12:00,P03_D03_DIM-MOR,P03,47,1,fan_at_constant_speed,fan_constant
2024-04-24 08:13:00,P03_D03_DIM-MOR,P03,48,1,fan_at_constant_speed,fan_constant
2024-04-24 08:14:00,P03_D03_DIM-MOR,P03,49,1,fan_at_constant_speed,fan_constant
2024-04-24 08:15:00,P03_D03_DIM-MOR,P03,50,1,fan_at_constant_speed,fan_constant
2024-04-24 08:16:00,P03_D03_DIM-MOR,P03,51,1,fan_at_constant_speed,fan_constant
2024-04-24 08:17:00,P03_D03_DIM-MOR,P03,52,1,skin_rewarming,fan_off
2024-04-24 08:18:00,P03_D03_DIM-MOR,P03,53,1,skin_rewarming,fan_off
2024-04-24 08:19:00,P03_D03_DIM-MOR,P03,54,1,skin_rewarming,fan_off
2024-04-24 08:20:00,P03_D03_DIM-MOR,P03,55,1,skin_rewarming,fan_off
2024-04-24 08:21:00,P03_D03_DIM-MOR,P03,56,1,skin_rewarming,fan_off
2024-04-24 08:22:00,P03_D03_DIM-MOR,P03,57,1,skin_rewarming,fan_off
2024-04-24 08:23:00,P03_D03_DIM-MOR,P03,58,1,skin_rewarming,fan_off
2024-04-24 08:24:00,P03_D03_DIM-MOR,P03,59,1,fan_free_control,fan_free_control
2024-04-24 08:25:00,P03_D03_DIM-MOR,P03,60,1,fan_free_control,fan_free_control
2024-04-24 08:26:00,P03_D03_DIM-MOR,P03,61,1,fan_free_control,fan_free_control
2024-04-24 08:27:00,P03_D03_DIM-MOR,P03,62,1,fan_free_control,fan_free_control
2024-04-24 08:28:00,P03_D03_DIM-MOR,P03,63,1,fan_free_control,fan_free_control
2024-04-24 08:29:00,P03_D03_DIM-MOR,P03,64,1,fan_free_control,fan_free_control
2024-04-24 08:30:00,P03_D03_DIM-MOR,P03,65,1,fan_free_control,fan_free_control
2024-04-24 08:31:00,P03_D03_DIM-MOR,P03,66,1,fan_free_control,fan_free_control
2024-04-24 08:32:00,P03_D03_DIM-MOR,P03,67,1,fan_free_control,fan_free_control
2024-04-24 08:33:00,P03_D03_DIM-MOR,P03,68,1,fan_free_control,fan_free_control
2024-04-24 08:34:00,P03_D03_DIM-MOR,P03,69,1,fan_free_control,fan_free_control
2024-04-24 08:35:00,P03_D03_DIM-MOR,P03,70,1,skin_rewarming,fan_off
2024-04-24 08:36:00,P03_D03_DIM-MOR,P03,71,1,skin_rewarming,fan_off
2024-04-24 08:37:00,P03_D03_DIM-MOR,P03,72,1,steady_state,fan_fixed
2024-04-24 08:38:00,P03_D03_DIM-MOR,P03,73,1,steady_state,fan_fixed
2024-04-24 08:39:00,P03_D03_DIM-MOR,P03,74,1,steady_state,fan_fixed
2024-04-24 08:40:00,P03_D03_DIM-MOR,P03,75,1,steady_state,fan_fixed
2024-04-24 08:41:00,P03_D03_DIM-MOR,P03,76,1,steady_state,fan_fixed
2024-04-24 08:42:00,P03_D03_DIM-MOR,P03,77,1,steady_state,fan_fixed
2024-04-24 08:43:00,P03_D03_DIM-MOR,P03,78,1,steady_state,fan_fixed
2024-04-24 08:44:00,P03_D03_DIM-MOR,P03,79,1,steady_state,fan_fixed
2024-04-24 08:45:00,P03_D03_DIM-MOR,P03,80,1,steady_state,fan_fixed
2024-04-24 08:46:00,P03_D03_DIM-MOR,P03,81,1,steady_state,fan_fixed
2024-04-24 08:47:00,P03_D03_DIM-MOR,P03,82,1,steady_state,fan_fixed
2024-04-24 08:48:00,P03_D03_DIM-MOR,P03,83,1,steady_state,fan_fixed
2024-04-24 08:49:00,P03_D03_DIM-MOR,P03,84,1,steady_state,fan_fixed
2024-04-24 08:50:00,P03_D03_DIM-MOR,P03,85,1,steady_state,fan_fixed
2024-04-24 08:51:00,P03_D03_DIM-MOR,P03,86,1,steady_state,fan_fixed
2024-04-24 08:52:00,P03_D03_DIM-MOR,P03,87,1,steady_state,fan_fixed
2024-04-24 08:53:00,P03_D03_DIM-MOR,P03,88,1,steady_state,fan_fixed
2024-04-24 08:54:00,P03_D03_DIM-MOR,P03,89,1,steady_state,fan_fixed
2024-04-24 08:55:00,P03_D03_DIM-MOR,P03,90,1,steady_state,fan_fixed
2024-04-24 08:56:00,P03_D03_DIM-MOR,P03,91,1,steady_state,fan_fixed
2024-04-24 08:57:00,P03_D03_DIM-MOR,P03,92,1,steady_state,fan_fixed
2024-04-24 08:58:00,P03_D03_DIM-MOR,P03,93,1,steady_state,fan_fixed
2024-04-24 08:59:00,P03_D03_DIM-MOR,P03,94,1,steady_state,fan_fixed
2024-04-24 09:00:00,P03_D03_DIM-MOR,P03,95,1,steady_state,fan_fixed
2024-04-24 09:01:00,P03_D03_DIM-MOR,P03,96,1,steady_state,fan_fixed
2024-04-24 09:02:00,P03_D03_DIM-MOR,P03,97,1,steady_state,fan_fixed
2024-04-24 09:03:00,P03_D03_DIM-MOR,P03,98,1,overall_comfort,fan_as_is
2024-04-24 09:04:00,P03_D03_DIM-MOR,P03,99,1,overall_comfort,fan_as_is
2024-04-24 09:05:00,P03_D03_DIM-MOR,P03,100,1,overall_comfort,fan_as_is
2024-04-24 09:06:00,P03_D03_DIM-MOR,P03,101,1,overall_comfort,fan_as_is
2024-04-24 09:07:00,P03_D03_DIM-MOR,P03,102,1,overall_comfort,fan_as_is
2024-04-24 09:08:00,P03_D03_DIM-MOR,P03,103,2,fan_at_constant_speed,fan_constant
2024-04-24 09:09:00,P03_D03_DIM-MOR,P03,104,2,fan_at_constant_speed,fan_constant
2024-04-24 09:10:00,P03_D03_DIM-MOR,P03,105,2,fan_at_constant_speed,fan_constant
2024-04-24 09:11:00,P03_D03_DIM-MOR,P03,106,2,fan_at_constant_speed,fan_constant
2024-04-24 09:12:00,P03_D03_DIM-MOR,P03,107,2,fan_at_constant_speed,fan_constant
2024-04-24 09:13:00,P03_D03_DIM-MOR,P03,108,2,skin_rewarming,fan_off
2024-04-24 09:14:00,P03_D03_DIM-MOR,P03,109,2,skin_rewarming,fan_off
2024-04-24 09:15:00,P03_D03_DIM-MOR,P03,110,2,skin_rewarming,fan_off
2024-04-24 09:16:00,P03_D03_DIM-MOR,P03,111,2,skin_rewarming,fan_off
2024-04-24 09:17:00,P03_D03_DIM-MOR,P03,112,2,skin_rewarming,fan_off
2024-04-24 09:18:00,P03_D03_DIM-MOR,P03,113,2,skin_rewarming,fan_off
2024-04-24 09:19:00,P03_D03_DIM-MOR,P03,114,2,skin_rewarming,fan_off
2024-04-24 09:20:00,P03_D03_DIM-MOR,P03,115,2,fan_free_control,fan_free_control
2024-04-24 09:21:00,P03_D03_DIM-MOR,P03,116,2,fan_free_control,fan_free_control
2024-04-24 09:22:00,P03_D03_DIM-MOR,P03,117,2,fan_free_control,fan_free_control
2024-04-24 09:23:00,P03_D03_DIM-MOR,P03,118,2,fan_free_control,fan_free_control
2024-04-24 09:24:00,P03_D03_DIM-MOR,P03,119,2,fan_free_control,fan_free_control
2024-04-24 09:25:00,P03_D03_DIM-MOR,P03,120,2,fan_free_control,fan_free_control
2024-04-24 09:26:00,P03_D03_DIM-MOR,P03,121,2,fan_free_control,fan_free_control
2024-04-24 09:27:00,P03_D03_DIM-MOR,P03,122,2,fan_free_control,fan_free_control
2024-04-24 09:28:00,P03_D03_DIM-MOR,P03,123,2,fan_free_control,fan_free_control
2024-04-24 09:29:00,P03_D03_DIM-MOR,P03,124,2,fan_free_control,fan_free_control
2024-04-24 09:30:00,P03_D03_DIM-MOR,P03,125,2,fan_free_control,fan_free_control
2024-04-24 09:31:00,P03_D03_DIM-MOR,P03,126,2,skin_rewarming,fan_off
2024-04-24 09:32:00,P03_D03_DIM-MOR,P03,127,2,skin_rewarming,fan_off
2024-04-24 09:33:00,P03_D03_DIM-MOR,P03,128,2,steady_state,fan_fixed
2024-04-24 09:34:00,P03_D03_DIM-MOR,P03,129,2,steady_state,fan_fixed
2024-04-24 09:35:00,P03_D03_DIM-MOR,P03,130,2,steady_state,fan_fixed
2024-04-24 09:36:00,P03_D03_DIM-MOR,P03,131,2,steady_state,fan_fixed
2024-04-24 09:37:00,P03_D03_DIM-MOR,P03,132,2,steady_state,fan_fixed
2024-04-24 09:38:00,P03_D03_DIM-MOR,P03,133,2,steady_state,fan_fixed
2024-04-24 09:39:00,P03_D03_DIM-MOR,P03,134,2,steady_state,fan_fixed
2024-04-24 09:40:00,P03_D03_DIM-MOR,P03,135,2,steady_state,fan_fixed
2024-04-24 09:41:00,P03_D03_DIM-MOR,P03,136,2,steady_state,fan_fixed
2024-04-24 09:42:00,P03_D03_DIM-MOR,P03,137,2,steady_state,fan_fixed
2024-04-24 09:43:00,P03_D03_DIM-MOR,P03,138,2,steady_state,fan_fixed
2024-04-24 09:44:00,P03_D03_DIM-MOR,P03,139,2,steady_state,fan_fixed
2024-04-24 09:45:00,P03_D03_DIM-MOR,P03,140,2,steady_state,fan_fixed
2024-04-24 09:46:00,P03_D03_DIM-MOR,P03,141,2,steady_state,fan_fixed
2024-04-24 09:47:00,P03_D03_DIM-MOR,P03,142,2,steady_state,fan_fixed
2024-04-24 09:48:00,P03_D03_DIM-MOR,P03,143,2,steady_state,fan_fixed
2024-04-24 09:49:00,P03_D03_DIM-MOR,P03,144,2,steady_state,fan_fixed
2024-04-24 09:50:00,P03_D03_DIM-MOR,P03,145,2,steady_state,fan_fixed
2024-04-24 09:51:00,P03_D03_DIM-MOR,P03,146,2,steady_state,fan_fixed
2024-04-24 09:52:00,P03_D03_DIM-MOR,P03,147,2,steady_state,fan_fixed
2024-04-24 09:53:00,P03_D03_DIM-MOR,P03,148,2,steady_state,fan_fixed
2024-04-24 09:54:00,P03_D03_DIM-MOR,P03,149,2,steady_state,fan_fixed
2024-04-24 09:55:00,P03_D03_DIM-MOR,P03,150,2,steady_state,fan_fixed
2024-04-24 09:56:00,P03_D03_DIM-MOR,P03,151,2,steady_state,fan_fixed
2024-04-24 09:57:00,P03_D03_DIM-MOR,P03,152,2,steady_state,fan_fixed
2024-04-24 09:58:00,P03_D03_DIM-MOR,P03,153,2,steady_state,fan_fixed
2024-04-24 09:59:00,P03_D03_DIM-MOR,P03,154,2,overall_comfort,fan_as_is
2024-04-24 10:00:00,P03_D03_DIM-MOR,P03,155,2,overall_comfort,fan_as_is
2024-04-24 10:01:00,P03_D03_DIM-MOR,P03,156,2,overall_comfort,fan_as_is
